25/08/2017 15:16:15: Falha no recebimento dos dados (Q20-003_SBG-2_2).
25/08/2017 15:27:36: Falha no recebimento dos dados (Q20-003_SBG-2_4).
25/08/2017 15:30:52: Desvio Padrao elevado (Q20-003_SBG-2_1).
30/08/2017 09:23:12: Falha no recebimento dos dados (Q20-003_SBG-2_8).
30/08/2017 09:37:37: Falha no recebimento dos dados (Q20-003_SBG-2_25).
30/08/2017 09:40:47: Falha no recebimento dos dados (Q20-003_SBG-2_28).
30/08/2017 09:54:27: Falha no recebimento dos dados (Q20-003_SBG-2_44).
30/08/2017 09:59:13: Falha no recebimento dos dados (Q20-003_SBG-2_49).
30/08/2017 10:10:26: Falha no recebimento dos dados (Q20-003_SBG-2_62).
30/08/2017 10:37:00: Falha no recebimento dos dados (Q20-003_SBG-2_94).
30/08/2017 10:37:44: Falha no recebimento dos dados (Q20-003_SBG-2_94).
30/08/2017 10:47:21: Falha no recebimento dos dados (Q20-003_SBG-2_105).
30/08/2017 10:48:06: Falha no recebimento dos dados (Q20-003_SBG-2_105).
30/08/2017 10:51:16: Falha no recebimento dos dados (Q20-003_SBG-2_108).
30/08/2017 11:08:07: Falha no recebimento dos dados (Q20-003_SBG-2_128).
30/08/2017 11:20:58: Falha no recebimento dos dados (Q20-003_SBG-2_143).
30/08/2017 11:30:35: Falha no recebimento dos dados (Q20-003_SBG-2_154).
30/08/2017 11:33:45: Falha no recebimento dos dados (Q20-003_SBG-2_157).
28/09/2017 16:22:43: Desvio Padrao elevado (Q20-003_1).
28/09/2017 16:23:28: Falha no recebimento dos dados (Q20-003_1).
28/09/2017 16:24:13: Desvio Padrao elevado (Q20-003_1).
28/09/2017 16:24:58: Desvio Padrao elevado (Q20-003_1).
28/09/2017 16:28:25: Falha no recebimento dos dados (Q20-003_1).
28/09/2017 16:41:14: Falha no recebimento dos dados (Q20-003_1).
29/09/2017 09:18:08: Falha no recebimento dos dados (Q20-003_1).
29/09/2017 09:26:42: Falha no recebimento dos dados (Q20-003_1).
29/09/2017 10:51:11: Falha no recebimento dos dados (Q20-003_1).
02/10/2017 09:03:27: Falha no recebimento dos dados (Q20-003_1).
02/10/2017 11:42:48: Falha no recebimento dos dados (Q20-003_1).
02/10/2017 11:43:33: Falha no recebimento dos dados (Q20-003_1).
04/10/2017 09:29:34: Falha no recebimento dos dados (Q20-003_3).
04/10/2017 10:10:17: Falha no recebimento dos dados (Q20-003_4).
04/10/2017 12:36:58: Falha no recebimento dos dados (Q20-003_bipo_1).
04/10/2017 16:31:43: Falha no recebimento dos dados (Q20-003_1).
04/10/2017 17:01:22: Falha no recebimento dos dados (Q20-003_1).
05/10/2017 08:42:47: Falha no recebimento dos dados (Q20-003_1).
05/10/2017 08:43:32: Falha no recebimento dos dados (Q20-003_1).
05/10/2017 09:22:54: Falha no recebimento dos dados (Q20-003_1).
05/10/2017 09:32:47: Falha no recebimento dos dados (Q20-003_1).
05/10/2017 09:36:48: Falha no recebimento dos dados (Q20-003_1).
05/10/2017 09:59:33: Falha no recebimento dos dados (Q20-003_1).
05/10/2017 14:54:52: Falha no recebimento dos dados (Q20-003_6).
05/10/2017 14:55:37: Falha no recebimento dos dados (Q20-003_6).
06/10/2017 12:04:29: Falha no recebimento dos dados (Q20-003_6).
06/10/2017 16:33:05: Falha no recebimento dos dados (Q20-003_3).
09/10/2017 12:52:14: Falha no recebimento dos dados (Q20-003_1).
10/10/2017 15:50:55: Falha no recebimento dos dados (Q20-003_1).
10/10/2017 16:16:44: Falha no recebimento dos dados (Q20-003_3).
10/10/2017 16:21:31: Falha no recebimento dos dados (Q20-003_8).
11/10/2017 09:46:30: Falha no recebimento dos dados (Q20-003_6).
11/10/2017 10:21:16: Falha no recebimento dos dados (Q20-003_17).
11/10/2017 12:07:20: Falha no recebimento dos dados (Q20-003_12).
11/10/2017 12:10:30: Falha no recebimento dos dados (Q20-003_15).
11/10/2017 12:35:30: Falha no recebimento dos dados (Q20-003_14).
11/10/2017 12:36:15: Falha no recebimento dos dados (Q20-003_14).
11/10/2017 12:38:37: Falha no recebimento dos dados (Q20-003_16).
11/10/2017 13:02:47: Falha no recebimento dos dados (Q20-003_6).
11/10/2017 14:38:39: Falha no recebimento dos dados (Q20-003_7).
11/10/2017 14:41:02: Falha no recebimento dos dados (Q20-003_9).
11/10/2017 15:11:13: Falha no recebimento dos dados (Q20-003_14).
11/10/2017 15:13:34: Falha no recebimento dos dados (Q20-003_16).
16/10/2017 11:44:47: Falha no recebimento dos dados (Q20-003_1).
17/10/2017 08:55:59: Falha no recebimento dos dados (S15-002_1).
17/10/2017 09:32:34: Falha no recebimento dos dados (S15-002_1).
17/10/2017 10:56:35: Falha no recebimento dos dados (S15-002_1).
17/10/2017 11:52:20: Falha no recebimento dos dados (S15-002_1).
18/10/2017 09:56:02: Falha no recebimento dos dados (S15-002_5).
18/10/2017 10:00:01: Falha no recebimento dos dados (S15-002_9).
18/10/2017 10:00:46: Falha no recebimento dos dados (S15-002_9).
18/10/2017 11:42:10: Falha no recebimento dos dados (S15-003_1).
18/10/2017 12:27:29: Falha no recebimento dos dados (S15-003_13).
18/10/2017 12:29:03: Falha no recebimento dos dados (S15-003_14).
18/10/2017 15:27:31: Falha no recebimento dos dados (S15-003_7).
23/10/2017 11:04:45: Falha no recebimento dos dados (Q14-002_7).
23/10/2017 11:07:55: Falha no recebimento dos dados (Q14-002_10).
23/10/2017 11:12:43: Falha no recebimento dos dados (Q14-002_15).
23/10/2017 11:19:08: Falha no recebimento dos dados (Q14-002_22).
24/10/2017 12:17:35: Falha no recebimento dos dados (S15-002_1).
26/10/2017 14:57:31: Falha no recebimento dos dados (S15-002_1).
27/10/2017 11:46:31: Falha no recebimento dos dados (S15-002_1).
31/10/2017 09:18:11: Falha no recebimento dos dados (Q20-002_1).
01/11/2017 09:32:57: Falha no recebimento dos dados (Q20-003_1).
01/11/2017 09:53:38: Falha no recebimento dos dados (Q20-003_2).
01/11/2017 09:54:52: Falha no recebimento dos dados (Q20-003_2).
01/11/2017 10:00:12: Over-Range no Ganho de Tensão (Q20-003_1).
01/11/2017 10:09:03: Over-Range no Ganho de Tensão (Q20-003_1).
01/11/2017 10:46:17: Falha no recebimento dos dados (Q20-003_3).
01/11/2017 12:20:03: Falha no recebimento dos dados (Q20-003_500_2).
06/11/2017 14:39:58: Falha no recebimento dos dados (Q20-003_1).
06/11/2017 14:41:33: Falha no recebimento dos dados (Q20-003_1).
06/11/2017 15:03:11: Falha no recebimento dos dados (Q20-003_11).
06/11/2017 16:08:57: Falha no recebimento dos dados (Q20-003_3).
06/11/2017 16:09:42: Falha no recebimento dos dados (Q20-003_3).
06/11/2017 16:14:28: Falha no recebimento dos dados (Q20-003_8).
06/11/2017 16:18:28: Falha no recebimento dos dados (Q20-003_12).
06/11/2017 16:20:51: Falha no recebimento dos dados (Q20-003_14).
07/11/2017 15:33:20: Falha no recebimento dos dados (Q20-003_pulso_330348_1).
07/11/2017 16:47:23: Falha no recebimento dos dados (Q20-003_0.77Hz_2).
07/11/2017 16:52:36: Over-Range no Ganho de Tensão (Q20-003_2.5Hz_1).
07/11/2017 16:53:09: Falha no recebimento dos dados (Q20-003_2.5Hz_1).
08/11/2017 09:04:48: Falha no recebimento dos dados (Q20-003_0.77Hz_6).
08/11/2017 09:06:39: Falha no recebimento dos dados (Q20-003_0.77Hz_7).
08/11/2017 10:50:29: Over-Range no Ganho de Tensão (Q20-003_1).
08/11/2017 14:54:21: Falha no recebimento dos dados (Q20-003_0.25Hz_250pt_1).
08/11/2017 16:10:54: Falha no recebimento dos dados (Q20-003_1Hz_144pt_1).
09/11/2017 14:15:33: Falha no recebimento dos dados (Q20-003_horário_1).
09/11/2017 14:35:47: Falha no recebimento dos dados (Q20-003_0.024mm_1).
09/11/2017 15:20:14: Falha no recebimento dos dados (Q20-003_0.136mm_1).
10/11/2017 09:24:04: Falha no recebimento dos dados (Q20-003_1).
10/11/2017 11:16:15: Desvio Padrao elevado (S15-002_1).
10/11/2017 15:27:19: Falha no recebimento dos dados (S15-002_hor_sem_mola_face_ref_ace4_1).
13/11/2017 09:27:21: Falha no recebimento dos dados (S15-002_1).
13/11/2017 10:25:26: Falha no recebimento dos dados (S15-002_1).
13/11/2017 12:37:52: Desvio Padrao elevado (S15-002_POS2_1).
13/11/2017 15:56:53: Desvio Padrao elevado (S15-002_POS6_1).
14/11/2017 12:38:13: Falha no recebimento dos dados (Q20-003_1).
14/11/2017 16:34:00: Falha no recebimento dos dados (Q20-003_1).
16/11/2017 09:35:16: Falha no recebimento dos dados (Q20-003_1).
16/11/2017 09:36:01: Desvio Padrao elevado (Q20-003_1).
16/11/2017 14:35:46: Falha no recebimento dos dados (Q20-002_SBG1_1).
16/11/2017 15:45:24: Falha no recebimento dos dados (Q20-002_SBG2_1).
16/11/2017 17:01:54: Falha no recebimento dos dados (Q20-002_SBG2_1).
17/11/2017 09:10:56: Falha no recebimento dos dados (Q20-002_SBG2_1).
