########## CURVA DE EXCITACAO - BOBINA GIRANTE ##########

### Dados de Configuração ###
arquivo                        	C:\Users\labimas\Desktop\Bobina Girante\Alterados\bobinona\Testes\Histerese Injecao\QBF010 - MED11 - 120 60 2 20 0 270 - I=0_X_BOB_+0006A_151109_145647.dat
data                           	09/11/2015
hora                           	14:56:47
temperatura_ima(C)             	0
ganho_integrador               	100
nr_pontos_integracao           	144
velocidade(rps)                	1.0
aceleracao(rps^2)              	0.5
nr_coletas                     	1
nr_voltas                      	15
intervalo_analise              	6-23
sentido_de_rotacao             	Horario
corrente_alim_principal_avg(A) 	+1.208041e-02
corrente_alim_principal_std(A) 	+9.363477e-03
corrente_alim_secundaria_avg(A)	+0.000000e+00
corrente_alim_secundaria_std(A)	+0.000000e+00

### Dados da Bobina Girante ###
nome_bobina_girante            	Bobina_Radial_23-06-2015
tipo_bobina_girante            	Bobina Radial
tipo_medicao                   	N_Bucked
pulso_start_coleta             	325162
n_espiras_bobina_principal     	10
raio_interno_bobina_princip(m) 	0
raio_externo_bobina_princip(m) 	0.01815
n_espiras_bobina_bucked        	0
raio_interno_bobina_bucked(m)  	0
raio_externo_bobina_bucked(m)  	0

### Observações ###
observacoes                    	Deslocamento em Z (contra referência X negativo)



##### Dados de Leitura #####

n	avg_L.Nn(T/m^n-2)	std_L.Nn(T/m^n-2)	avg_L.Sn(T/m^n-2)	std_L.Sn(T/m^n-2)	avg_L.Bn(T/m^n-2)	std_L.Bn(T/m^n-2)	avg_angulo(rad)  	std_angulo(rad)  	avg_Nn/NnIma@17.5mm	std_Nn/NnIma@17.5mm	avg_Sn/NnIma@17.5mm	std_Sn/NnIma@17.5mm
1   	  -2.288142e-05   	  +1.084570e-07   	  +3.883079e-06   	  +2.670835e-07   	  +2.320857e-05   	  +1.198786e-07   	  -1.677851e-01   	  +4.221301e-02   	  -2.288142e-05   	  +0.000000e+00   	  +3.883079e-06   	  +0.000000e+00   
2   	  -1.017392e-02   	  +6.023723e-06   	  -5.225017e-05   	  +1.925945e-05   	  +1.017405e-02   	  +6.037291e-06   	  +2.568132e-03   	  +3.539551e-03   	  -1.017392e-02   	  +0.000000e+00   	  -5.225017e-05   	  +0.000000e+00   
3   	  +1.207433e-02   	  +3.790830e-04   	  -3.424543e-06   	  +9.045041e-04   	  +1.207433e-02   	  +4.308684e-04   	  +1.043115e-03   	  +8.644640e-02   	  +1.207433e-02   	  +0.000000e+00   	  -3.424543e-06   	  +0.000000e+00   
4   	  -1.600320e-02   	  +2.495743e-02   	  +2.813369e-02   	  +5.126958e-02   	  +3.236676e-02   	  +2.909916e-02   	  +9.082214e-02   	  +2.412506e-01   	  -1.600320e-02   	  +0.000000e+00   	  +2.813369e-02   	  +0.000000e+00   
5   	  -2.277907e+00   	  +1.753324e+00   	  +3.022116e+00   	  +3.546706e+00   	  +3.784448e+00   	  +2.189192e+00   	  -6.263100e-02   	  +2.157619e-01   	  -2.277907e+00   	  +0.000000e+00   	  +3.022116e+00   	  +0.000000e+00   
6   	  +6.173092e+02   	  +8.534772e+01   	  -3.951720e+00   	  +2.546500e+02   	  +6.173219e+02   	  +1.240646e+02   	  +2.799373e-02   	  +1.484243e-01   	  +6.173092e+02   	  +0.000000e+00   	  -3.951720e+00   	  +0.000000e+00   
7   	  -1.175543e+04   	  +5.690544e+03   	  +5.035368e+03   	  +1.066425e+04   	  +1.278847e+04   	  +6.923090e+03   	  -3.541359e-02   	  +1.598611e-01   	  -1.175543e+04   	  +0.000000e+00   	  +5.035368e+03   	  +0.000000e+00   
8   	  -5.807224e+05   	  +4.082711e+05   	  +7.905713e+05   	  +6.769733e+05   	  +9.809391e+05   	  +4.353733e+05   	  +5.245140e-02   	  +1.176374e-01   	  -5.807224e+05   	  +0.000000e+00   	  +7.905713e+05   	  +0.000000e+00   
9   	  -9.309512e+06   	  +2.967070e+07   	  +4.080003e+07   	  +5.048622e+07   	  +4.184865e+07   	  +3.253319e+07   	  +1.469951e-02   	  +1.146676e-01   	  -9.309512e+06   	  +0.000000e+00   	  +4.080003e+07   	  +0.000000e+00   
10  	  -2.089258e+09   	  +1.603318e+09   	  +6.162010e+08   	  +1.952383e+09   	  +2.178234e+09   	  +1.283157e+09   	  -1.498830e-02   	  +8.835881e-02   	  -2.089258e+09   	  +0.000000e+00   	  +6.162010e+08   	  +0.000000e+00   
11  	  +4.031239e+10   	  +1.059473e+11   	  -1.147474e+11   	  +1.214951e+11   	  +1.216226e+11   	  +8.884886e+10   	  -4.064816e-02   	  +8.910135e-02   	  +4.031239e+10   	  +0.000000e+00   	  -1.147474e+11   	  +0.000000e+00   
12  	  -1.678655e+13   	  +6.090303e+12   	  +4.987652e+12   	  +6.526923e+12   	  +1.751185e+13   	  +4.589498e+12   	  +1.710320e-03   	  +6.443913e-02   	  -1.678655e+13   	  +0.000000e+00   	  +4.987652e+12   	  +0.000000e+00   
13  	  +5.737767e+13   	  +3.970915e+14   	  -3.374701e+14   	  +3.516280e+14   	  +3.423131e+14   	  +2.422020e+14   	  -1.626716e-02   	  +5.706493e-02   	  +5.737767e+13   	  +0.000000e+00   	  -3.374701e+14   	  +0.000000e+00   
14  	  +7.314190e+15   	  +2.505219e+16   	  +2.894507e+16   	  +2.233410e+16   	  +2.985489e+16   	  +1.678868e+16   	  -8.939516e-03   	  +6.596586e-02   	  +7.314190e+15   	  +0.000000e+00   	  +2.894507e+16   	  +0.000000e+00   
15  	  +1.164772e+18   	  +1.087064e+18   	  -6.291546e+17   	  +1.687191e+18   	  +1.323832e+18   	  +6.702883e+17   	  +7.868180e-03   	  +7.506476e-02   	  +1.164772e+18   	  +0.000000e+00   	  -6.291546e+17   	  +0.000000e+00   


##### Dados Brutos Armazenados(V.s) [1e-12] #####

##### Volta_1#####	##### Volta_2#####	##### Volta_3#####	##### Volta_4#####	##### Volta_5#####	##### Volta_6#####	##### Volta_7#####	##### Volta_8#####	##### Volta_9#####	#### Volta_10#####	#### Volta_11#####	#### Volta_12#####	#### Volta_13#####	#### Volta_14#####	#### Volta_15#####	
-1.9834700000e+05 	-6.7643700000e+05 	+1.1054490000e+06 	+1.0288390000e+06 	+1.1199700000e+05 	+6.5789900000e+05 	+4.1402600000e+05 	+4.0736900000e+05 	-7.6481300000e+05 	-6.6298800000e+05 	-4.0531800000e+05 	+8.0244400000e+05 	-2.8666000000e+05 	-4.1787500000e+05 	-7.6534500000e+05 	
+1.0599000000e+05 	+8.8459400000e+05 	+9.1032400000e+05 	-4.6215600000e+05 	+6.2501600000e+05 	+1.0356840000e+06 	+8.3972900000e+05 	-2.9971500000e+05 	+7.5430500000e+05 	+9.7641800000e+05 	+1.7557850000e+06 	+1.9522500000e+05 	+4.6790000000e+04 	+6.9757400000e+05 	+1.1335520000e+06 	
+1.2324870000e+06 	+7.4460100000e+05 	-4.1135200000e+05 	+1.9071700000e+05 	+1.0171560000e+06 	+1.0136500000e+05 	-1.0310000000e+05 	-1.1311800000e+05 	+8.2744500000e+05 	+1.1083220000e+06 	+2.7420300000e+05 	+2.9823400000e+05 	+4.4383400000e+05 	+5.3432500000e+05 	+1.2443910000e+06 	
+1.1952890000e+06 	+5.1671600000e+05 	+7.3112000000e+05 	+9.2778100000e+05 	+1.3779010000e+06 	+5.5540100000e+05 	+7.4911900000e+05 	+1.5658970000e+06 	+1.3213240000e+06 	+9.1849700000e+05 	+3.3859400000e+05 	+5.7983900000e+05 	+9.9915500000e+05 	+7.3093300000e+05 	+1.2309810000e+06 	
+5.6750600000e+05 	+6.8933800000e+05 	+9.8804400000e+05 	+2.1794890000e+06 	+1.5747800000e+05 	+7.6591300000e+05 	+1.4254950000e+06 	+1.9638520000e+06 	+1.1447880000e+06 	+7.1767000000e+04 	+3.8568500000e+05 	+1.3809330000e+06 	+1.8165630000e+06 	+1.0597390000e+06 	+1.0199000000e+05 	
+7.3624000000e+05 	+9.5055900000e+05 	+1.6138390000e+06 	+1.2764470000e+06 	+8.9776300000e+05 	+2.1315030000e+06 	+1.2451460000e+06 	+3.2153600000e+05 	+3.4661200000e+05 	+9.6223800000e+05 	+2.0766570000e+06 	+1.1636050000e+06 	+4.2483100000e+05 	+5.0959200000e+05 	+4.9940600000e+05 	
+1.0801390000e+06 	+1.8432270000e+06 	+1.1684840000e+06 	-4.4953000000e+04 	+1.3971730000e+06 	+9.3762500000e+05 	+8.9235100000e+05 	+5.8412400000e+05 	+4.7759400000e+05 	+1.4110280000e+06 	+1.1816810000e+06 	+1.6005340000e+06 	+2.0720000000e+05 	+6.4118900000e+05 	+1.3634960000e+06 	
+1.2377280000e+06 	+1.3215290000e+06 	+6.9555100000e+05 	+1.4024580000e+06 	+1.5325380000e+06 	+6.3983200000e+05 	+1.8253900000e+05 	+1.1967410000e+06 	+1.7855450000e+06 	+1.6709570000e+06 	+5.5264700000e+05 	+1.6304900000e+05 	+1.6019080000e+06 	+1.8194960000e+06 	+1.4901310000e+06 	
+1.5192470000e+06 	+8.7190000000e+05 	+9.6633200000e+05 	+1.1478700000e+06 	+7.0518700000e+05 	+1.2370980000e+06 	+1.8119760000e+06 	+1.4702710000e+06 	+1.9151850000e+06 	+1.0652660000e+06 	+1.0227570000e+06 	+1.5405850000e+06 	+1.5534180000e+06 	+1.7559290000e+06 	+1.1509520000e+06 	
+1.6271150000e+06 	+1.1802620000e+06 	+1.5410110000e+06 	+1.5432660000e+06 	+1.3438610000e+06 	+1.4464210000e+06 	+1.9856760000e+06 	+2.1384670000e+06 	+7.8261500000e+05 	+9.2468100000e+05 	+1.4543750000e+06 	+1.6458900000e+06 	+1.6801210000e+06 	+1.4463810000e+06 	+1.7939860000e+06 	
+1.1043570000e+06 	+1.7079820000e+06 	+2.3131560000e+06 	+2.0616950000e+06 	+1.7448010000e+06 	+2.0851220000e+06 	+1.3617960000e+06 	+1.0513890000e+06 	+1.4495940000e+06 	+1.7558300000e+06 	+2.3550890000e+06 	+1.8257840000e+06 	+1.5472900000e+06 	+1.0905710000e+06 	+8.2429300000e+05 	
+1.5379190000e+06 	+2.0954190000e+06 	+1.3745300000e+06 	+9.6489500000e+05 	+1.8009140000e+06 	+1.5892490000e+06 	+1.8287690000e+06 	+1.1561020000e+06 	+1.7246110000e+06 	+1.9728640000e+06 	+1.6716090000e+06 	+9.6460400000e+05 	+1.1741790000e+06 	+1.4754710000e+06 	+1.9580950000e+06 	
+2.2717930000e+06 	+1.3602760000e+06 	+1.2029650000e+06 	+1.5578670000e+06 	+1.8897840000e+06 	+1.1877630000e+06 	+9.9857100000e+05 	+1.5340900000e+06 	+1.7794960000e+06 	+1.6849210000e+06 	+1.1487150000e+06 	+1.8912520000e+06 	+1.6138050000e+06 	+1.8199160000e+06 	+1.7001210000e+06 	
+1.7892130000e+06 	+1.5361550000e+06 	+1.8439790000e+06 	+1.9581170000e+06 	+1.4306250000e+06 	+1.5808920000e+06 	+1.7295630000e+06 	+2.2806840000e+06 	+1.8626460000e+06 	+1.4268140000e+06 	+1.6123380000e+06 	+1.6286750000e+06 	+1.8190960000e+06 	+2.0152990000e+06 	+1.6039210000e+06 	
+1.4087840000e+06 	+1.7010300000e+06 	+1.7243570000e+06 	+1.9431780000e+06 	+1.5627360000e+06 	+1.8636130000e+06 	+2.1309660000e+06 	+1.6957640000e+06 	+1.4024460000e+06 	+1.6291390000e+06 	+1.8880650000e+06 	+1.9755440000e+06 	+1.9071080000e+06 	+1.7368450000e+06 	+1.6577650000e+06 	
+1.6737050000e+06 	+1.9845270000e+06 	+2.0924450000e+06 	+1.6518630000e+06 	+1.9486530000e+06 	+1.9809420000e+06 	+1.7314710000e+06 	+1.6197420000e+06 	+1.8215790000e+06 	+2.0350200000e+06 	+1.8799330000e+06 	+1.7913640000e+06 	+1.8067900000e+06 	+1.5568690000e+06 	+1.8814020000e+06 	
+2.0396950000e+06 	+1.9153570000e+06 	+1.7744910000e+06 	+1.7768340000e+06 	+1.8990330000e+06 	+1.8980410000e+06 	+1.8878670000e+06 	+1.7704290000e+06 	+1.9109030000e+06 	+1.9217180000e+06 	+1.8479240000e+06 	+1.8278480000e+06 	+1.7718160000e+06 	+1.9403480000e+06 	+1.9635540000e+06 	
+1.8433190000e+06 	+1.8416610000e+06 	+1.7521870000e+06 	+1.9297060000e+06 	+1.8024150000e+06 	+1.8125910000e+06 	+1.8698440000e+06 	+1.9782680000e+06 	+1.9392870000e+06 	+1.8497690000e+06 	+1.8183710000e+06 	+1.8665650000e+06 	+1.8843830000e+06 	+1.9070270000e+06 	+1.8540640000e+06 	
+1.8654090000e+06 	+1.8630800000e+06 	+1.8803930000e+06 	+1.8179430000e+06 	+1.9130830000e+06 	+1.9672660000e+06 	+1.9095870000e+06 	+1.8783190000e+06 	+1.7876800000e+06 	+1.8559250000e+06 	+1.9096240000e+06 	+1.9748550000e+06 	+1.8248970000e+06 	+1.9035810000e+06 	+1.8603900000e+06 	
+2.3088660000e+06 	+1.9846760000e+06 	+1.8375840000e+06 	+1.8424180000e+06 	+2.0147590000e+06 	+1.8327440000e+06 	+1.8497460000e+06 	+1.9100240000e+06 	+2.0935320000e+06 	+2.1301560000e+06 	+2.0018420000e+06 	+1.7919930000e+06 	+1.8770200000e+06 	+2.0315680000e+06 	+1.9774130000e+06 	
+1.6795710000e+06 	+1.7985860000e+06 	+1.8250880000e+06 	+1.9787220000e+06 	+1.7740070000e+06 	+1.7079460000e+06 	+1.9805930000e+06 	+2.1467730000e+06 	+1.8638750000e+06 	+1.6146100000e+06 	+1.7876990000e+06 	+1.7562620000e+06 	+2.1050380000e+06 	+1.9020740000e+06 	+1.6197090000e+06 	
+1.5780110000e+06 	+1.4948500000e+06 	+1.6648210000e+06 	+2.0613310000e+06 	+1.6956770000e+06 	+1.8698860000e+06 	+2.1093880000e+06 	+1.5667520000e+06 	+1.8033110000e+06 	+1.6622100000e+06 	+1.8530680000e+06 	+1.7249450000e+06 	+1.7159950000e+06 	+1.8265700000e+06 	+1.6879280000e+06 	
+1.6940760000e+06 	+1.8317630000e+06 	+2.1614740000e+06 	+1.9069170000e+06 	+1.5605500000e+06 	+1.9781390000e+06 	+1.8889160000e+06 	+1.7772770000e+06 	+1.3827630000e+06 	+1.7818110000e+06 	+1.5855800000e+06 	+1.7643500000e+06 	+1.6239040000e+06 	+1.2696190000e+06 	+1.4945400000e+06 	
+1.4129600000e+06 	+2.2768250000e+06 	+1.4045310000e+06 	+1.2009210000e+06 	+1.9277690000e+06 	+1.9559520000e+06 	+1.5625660000e+06 	+1.1788080000e+06 	+1.7252730000e+06 	+2.1858170000e+06 	+2.1485890000e+06 	+1.9744550000e+06 	+1.5102120000e+06 	+1.7025980000e+06 	+2.2152430000e+06 	
+2.4495360000e+06 	+1.8076500000e+06 	+1.7588980000e+06 	+1.5407810000e+06 	+1.9147110000e+06 	+1.2195420000e+06 	+1.4254540000e+06 	+1.9745700000e+06 	+2.3071460000e+06 	+1.5881260000e+06 	+1.5018100000e+06 	+1.4764830000e+06 	+1.9940440000e+06 	+2.0040950000e+06 	+2.1131640000e+06 	
+1.8399610000e+06 	+1.3944420000e+06 	+1.6400210000e+06 	+2.3603300000e+06 	+1.6107890000e+06 	+1.1881050000e+06 	+1.8158160000e+06 	+2.3946100000e+06 	+1.7039410000e+06 	+1.8722710000e+06 	+1.3898240000e+06 	+1.6151250000e+06 	+1.8641370000e+06 	+2.2129820000e+06 	+1.7134630000e+06 	
+1.3134630000e+06 	+1.0089260000e+06 	+1.4373040000e+06 	+1.5865220000e+06 	+1.1982470000e+06 	+2.2213510000e+06 	+2.0165600000e+06 	+1.5227010000e+06 	+1.4678010000e+06 	+1.0277500000e+06 	+1.4925440000e+06 	+1.9686090000e+06 	+2.0279060000e+06 	+9.2302300000e+05 	+7.0762800000e+05 	
