########## CURVA DE EXCITACAO - BOBINA GIRANTE ##########

### Dados de Configuração ###
arquivo                        	C:\Users\labimas\Desktop\Bobina Girante\Alterados\bobinona\Testes\Alinhamento Bobina Ceramica\Histerese Quadrupolo\BQF03_Histerese_Q_BOB_+0020A_140808_170954.dat
data                           	08/08/2014
hora                           	17:09:54
temperatura_ima(C)             	0
ganho_integrador               	100
nr_pontos_integracao           	144
velocidade(rps)                	1.0
aceleracao(rps^2)              	0.5
nr_coletas                     	25
nr_voltas                      	3
intervalo_analise              	1-6
sentido_de_rotacao             	Horario
corrente_alim_principal_avg(A) 	+1.994172e+01
corrente_alim_principal_std(A) 	+1.523905e-02
corrente_alim_secundaria_avg(A)	+0.000000e+00
corrente_alim_secundaria_std(A)	+0.000000e+00

### Dados da Bobina Girante ###
nome_bobina_girante            	SBBG_0002
tipo_bobina_girante            	Bobina Radial
tipo_medicao                   	N_Bucked
pulso_start_coleta             	325250
n_espiras_bobina_principal     	10
raio_interno_bobina_princip(m) 	0
raio_externo_bobina_princip(m) 	0.01803
n_espiras_bobina_bucked        	0
raio_interno_bobina_bucked(m)  	0
raio_externo_bobina_bucked(m)  	0

### Observações ###
observacoes                    	



##### Dados de Leitura #####

n	avg_L.Nn(T/m^n-2)	std_L.Nn(T/m^n-2)	avg_L.Sn(T/m^n-2)	std_L.Sn(T/m^n-2)	avg_L.Bn(T/m^n-2)	std_L.Bn(T/m^n-2)	avg_angulo(rad)  	std_angulo(rad)  	avg_L.Nn'(T/m^n-2)	std_L.Nn'(T/m^n-2)	avg_L.Sn'(T/m^n-2)	std_L.Sn'(T/m^n-2)
1   	  +3.464828e-05   	  +1.145699e-07   	  +1.098587e-05   	  +2.134502e-07   	  +3.634822e-05   	  +6.702968e-08   	  +0.000000e+00   	  +0.000000e+00   	  +3.465393e-05   	  +1.146797e-07   	  +1.096804e-05   	  +2.133912e-07   
2   	  -7.525966e-01   	  +3.433756e-06   	  -7.745261e-04   	  +9.764116e-06   	  +7.525970e-01   	  +3.439754e-06   	  +5.145690e-04   	  +9.171931e-06   	  -7.525970e-01   	  +3.443803e-06   	  -5.267167e-11   	  +9.760577e-06   
3   	  -3.439660e-02   	  +7.610736e-04   	  +3.660786e-02   	  +2.687784e-04   	  +5.023208e-02   	  +5.246047e-04   	  +0.000000e+00   	  +0.000000e+00   	  -3.434004e-02   	  +7.614876e-04   	  +3.666092e-02   	  +2.676032e-04   
4   	  -1.366969e-01   	  +4.313402e-02   	  -7.067968e-01   	  +3.626421e-02   	  +7.198943e-01   	  +4.168194e-02   	  +0.000000e+00   	  +0.000000e+00   	  -1.381514e-01   	  +4.320857e-02   	  -7.065139e-01   	  +3.617535e-02   
5   	  +1.975800e+00   	  +2.392935e+00   	  -1.001466e+01   	  +8.934166e-01   	  +1.020771e+01   	  +5.249235e-01   	  +0.000000e+00   	  +0.000000e+00   	  +1.950027e+00   	  +2.395225e+00   	  -1.001972e+01   	  +8.872570e-01   
6   	  +1.041728e+04   	  +9.578609e+01   	  -3.512798e+01   	  +1.504136e+02   	  +1.041734e+04   	  +9.481203e+01   	  +0.000000e+00   	  +0.000000e+00   	  +1.041713e+04   	  +9.625002e+01   	  -6.729023e+01   	  +1.501172e+02   
7   	  +4.005923e+04   	  +5.395437e+03   	  +2.299073e+04   	  +3.271234e+04   	  +4.618783e+04   	  +1.204223e+04   	  +0.000000e+00   	  +0.000000e+00   	  +4.014178e+04   	  +5.513231e+03   	  +2.284628e+04   	  +3.269269e+04   
8   	  +1.250071e+06   	  +5.158188e+05   	  -1.284394e+06   	  +6.342430e+05   	  +1.792302e+06   	  +6.877173e+05   	  +0.000000e+00   	  +0.000000e+00   	  +1.244773e+06   	  +5.184253e+05   	  -1.289529e+06   	  +6.321142e+05   
9   	  -1.805438e+07   	  +1.655304e+08   	  +2.371008e+08   	  +8.258645e+07   	  +2.377872e+08   	  +9.697061e+07   	  +0.000000e+00   	  +0.000000e+00   	  -1.695615e+07   	  +1.659111e+08   	  +2.371819e+08   	  +8.181898e+07   
10  	  -9.452861e+10   	  +1.288429e+10   	  +9.928641e+09   	  +2.049848e+10   	  +9.504860e+10   	  +1.194684e+10   	  +0.000000e+00   	  +0.000000e+00   	  -9.447627e+10   	  +1.298959e+10   	  +1.041492e+10   	  +2.043191e+10   
11  	  +2.323014e+11   	  +1.060483e+12   	  -5.643025e+11   	  +1.388496e+12   	  +6.102469e+11   	  +9.526766e+10   	  +0.000000e+00   	  +0.000000e+00   	  +2.291036e+11   	  +1.068325e+12   	  -5.656084e+11   	  +1.382471e+12   
12  	  -1.568299e+13   	  +7.448327e+13   	  -6.926524e+13   	  +1.141722e+14   	  +7.101852e+13   	  +6.463843e+13   	  +0.000000e+00   	  +0.000000e+00   	  -1.611039e+13   	  +7.518684e+13   	  -6.916708e+13   	  +1.137101e+14   
13  	  +2.426217e+14   	  +1.203408e+15   	  +2.386486e+14   	  +1.223773e+15   	  +3.403211e+14   	  +1.771668e+14   	  +0.000000e+00   	  +0.000000e+00   	  +2.442127e+14   	  +1.211568e+15   	  +2.370203e+14   	  +1.215695e+15   
14  	  +1.457262e+16   	  +5.190567e+16   	  -5.637659e+16   	  +1.409689e+16   	  +5.822955e+16   	  +1.181337e+16   	  +0.000000e+00   	  +0.000000e+00   	  +1.416611e+16   	  +5.200588e+16   	  -5.648011e+16   	  +1.372260e+16   
15  	  +5.082961e+17   	  +2.177079e+18   	  -1.234403e+18   	  +3.139370e+18   	  +1.334959e+18   	  +3.344515e+17   	  +0.000000e+00   	  +0.000000e+00   	  +4.987533e+17   	  +2.201245e+18   	  -1.238289e+18   	  +3.122473e+18   


##### Dados Brutos Armazenados(V.s) [1e-12] #####

##### Volta_1#####	##### Volta_2#####	##### Volta_3#####	
+4.4310960000e+06 	+4.1741250000e+06 	+4.3629190000e+06 	
+1.4157659000e+07 	+1.4307657000e+07 	+1.4164232000e+07 	
+2.3779554000e+07 	+2.3863142000e+07 	+2.3767852000e+07 	
+3.1497304000e+07 	+3.1627396000e+07 	+3.1776334000e+07 	
+4.0828712000e+07 	+4.1090012000e+07 	+4.1027828000e+07 	
+4.9431628000e+07 	+4.9563092000e+07 	+4.9679444000e+07 	
+5.7163516000e+07 	+5.7114956000e+07 	+5.7203376000e+07 	
+6.5019432000e+07 	+6.4698296000e+07 	+6.4875960000e+07 	
+7.2144144000e+07 	+7.1998624000e+07 	+7.1987488000e+07 	
+7.8943032000e+07 	+7.8600688000e+07 	+7.8623568000e+07 	
+8.4771296000e+07 	+8.4748992000e+07 	+8.4508496000e+07 	
+8.9792192000e+07 	+8.9725608000e+07 	+8.9525624000e+07 	
+9.4876216000e+07 	+9.5011072000e+07 	+9.4856608000e+07 	
+9.8939640000e+07 	+9.9072504000e+07 	+9.8843896000e+07 	
+1.0120214400e+08 	+1.0147794400e+08 	+1.0143648800e+08 	
+1.0422516000e+08 	+1.0449494400e+08 	+1.0454737600e+08 	
+1.0651954400e+08 	+1.0669273600e+08 	+1.0695300000e+08 	
+1.0629111200e+08 	+1.0641218400e+08 	+1.0662335200e+08 	
+1.0645700000e+08 	+1.0651821600e+08 	+1.0657914400e+08 	
+1.0664035200e+08 	+1.0649396000e+08 	+1.0667927200e+08 	
+1.0450584000e+08 	+1.0429826400e+08 	+1.0429354400e+08 	
+1.0165744000e+08 	+1.0125149600e+08 	+1.0137613600e+08 	
+9.8946104000e+07 	+9.8620968000e+07 	+9.8451408000e+07 	
+9.4952160000e+07 	+9.4635048000e+07 	+9.4582088000e+07 	
+8.9945824000e+07 	+8.9864680000e+07 	+8.9651168000e+07 	
+8.4115440000e+07 	+8.4362216000e+07 	+8.4193112000e+07 	
+7.8114536000e+07 	+7.8359408000e+07 	+7.8236896000e+07 	
+7.2027536000e+07 	+7.1997056000e+07 	+7.2016016000e+07 	
+6.4031968000e+07 	+6.4620628000e+07 	+6.4675776000e+07 	
+5.6880524000e+07 	+5.7038324000e+07 	+5.7174984000e+07 	
+4.8939344000e+07 	+4.9127896000e+07 	+4.9299504000e+07 	
+4.0363620000e+07 	+4.0198044000e+07 	+4.0422992000e+07 	
+3.1946260000e+07 	+3.1752968000e+07 	+3.1896906000e+07 	
+2.3207192000e+07 	+2.3021948000e+07 	+2.3007838000e+07 	
+1.3994649000e+07 	+1.3594656000e+07 	+1.3581476000e+07 	
+4.4488500000e+06 	+4.1526540000e+06 	+4.0831500000e+06 	
-4.7292120000e+06 	-4.8359420000e+06 	-5.1139290000e+06 	
-1.3604137000e+07 	-1.3667756000e+07 	-1.3689323000e+07 	
-2.3806580000e+07 	-2.3636232000e+07 	-2.3752334000e+07 	
-3.2721260000e+07 	-3.2349394000e+07 	-3.2653436000e+07 	
-4.0896076000e+07 	-4.0537032000e+07 	-4.0447992000e+07 	
-4.9701072000e+07 	-4.9544712000e+07 	-4.9461024000e+07 	
-5.8406344000e+07 	-5.8109552000e+07 	-5.7979656000e+07 	
-6.4802128000e+07 	-6.4910236000e+07 	-6.4507964000e+07 	
-7.1766328000e+07 	-7.1963096000e+07 	-7.1888024000e+07 	
-7.9004320000e+07 	-7.9276440000e+07 	-7.9319864000e+07 	
-8.4605720000e+07 	-8.4944144000e+07 	-8.4923016000e+07 	
-8.9499496000e+07 	-8.9821328000e+07 	-8.9742168000e+07 	
-9.4734016000e+07 	-9.4866232000e+07 	-9.5098424000e+07 	
-9.8570984000e+07 	-9.8641120000e+07 	-9.8772008000e+07 	
-1.0191837600e+08 	-1.0171525600e+08 	-1.0189784800e+08 	
-1.0459087200e+08 	-1.0422909600e+08 	-1.0437674400e+08 	
-1.0647276000e+08 	-1.0616313600e+08 	-1.0619581600e+08 	
-1.0710945600e+08 	-1.0673752800e+08 	-1.0673139200e+08 	
-1.0671688800e+08 	-1.0653686400e+08 	-1.0645442400e+08 	
-1.0640381600e+08 	-1.0645232000e+08 	-1.0615455200e+08 	
-1.0446518400e+08 	-1.0469926400e+08 	-1.0446720000e+08 	
-1.0099066400e+08 	-1.0122233600e+08 	-1.0104401600e+08 	
-9.8390816000e+07 	-9.8613144000e+07 	-9.8577800000e+07 	
-9.4781968000e+07 	-9.5013496000e+07 	-9.5053728000e+07 	
-8.9019144000e+07 	-8.9288616000e+07 	-8.9288432000e+07 	
-8.3782536000e+07 	-8.3855952000e+07 	-8.4115848000e+07 	
-7.8552744000e+07 	-7.8206568000e+07 	-7.8563304000e+07 	
-7.1588328000e+07 	-7.1527608000e+07 	-7.1587120000e+07 	
-6.4308808000e+07 	-6.4145388000e+07 	-6.4294840000e+07 	
-5.7054740000e+07 	-5.6923156000e+07 	-5.6720020000e+07 	
-4.9043380000e+07 	-4.8906824000e+07 	-4.8852064000e+07 	
-4.0340580000e+07 	-4.0281996000e+07 	-4.0128416000e+07 	
-3.1794646000e+07 	-3.2021074000e+07 	-3.1816286000e+07 	
-2.2647968000e+07 	-2.2766624000e+07 	-2.2478522000e+07 	
-1.3322495000e+07 	-1.3371085000e+07 	-1.3551641000e+07 	
-3.9165280000e+06 	-3.9738610000e+06 	-4.2317840000e+06 	
+5.2233090000e+06 	+5.1499540000e+06 	+5.0603790000e+06 	
+1.4323194000e+07 	+1.4157894000e+07 	+1.4232129000e+07 	
+2.4048216000e+07 	+2.4133216000e+07 	+2.3887410000e+07 	
+3.2570386000e+07 	+3.2689462000e+07 	+3.2777184000e+07 	
+4.0747176000e+07 	+4.0870780000e+07 	+4.0977920000e+07 	
+4.9489376000e+07 	+4.9718544000e+07 	+4.9796328000e+07 	
