########## CURVA DE EXCITACAO - BOBINA GIRANTE ##########

### Dados de Configuração ###
arquivo                        	C:\Users\labimas\Desktop\Bobina Girante\Alterados\bobinona\Testes\Alinhamento Bobina Ceramica\Histerese Quadrupolo\BQF03_Histerese_Q_BOB_+0050A_140808_165451.dat
data                           	08/08/2014
hora                           	16:54:51
temperatura_ima(C)             	0
ganho_integrador               	100
nr_pontos_integracao           	144
velocidade(rps)                	1.0
aceleracao(rps^2)              	0.5
nr_coletas                     	11
nr_voltas                      	3
intervalo_analise              	1-6
sentido_de_rotacao             	Horario
corrente_alim_principal_avg(A) 	+4.992696e+01
corrente_alim_principal_std(A) 	+2.790658e-02
corrente_alim_secundaria_avg(A)	+0.000000e+00
corrente_alim_secundaria_std(A)	+0.000000e+00

### Dados da Bobina Girante ###
nome_bobina_girante            	SBBG_0002
tipo_bobina_girante            	Bobina Radial
tipo_medicao                   	N_Bucked
pulso_start_coleta             	325250
n_espiras_bobina_principal     	10
raio_interno_bobina_princip(m) 	0
raio_externo_bobina_princip(m) 	0.01803
n_espiras_bobina_bucked        	0
raio_interno_bobina_bucked(m)  	0
raio_externo_bobina_bucked(m)  	0

### Observações ###
observacoes                    	



##### Dados de Leitura #####

n	avg_L.Nn(T/m^n-2)	std_L.Nn(T/m^n-2)	avg_L.Sn(T/m^n-2)	std_L.Sn(T/m^n-2)	avg_L.Bn(T/m^n-2)	std_L.Bn(T/m^n-2)	avg_angulo(rad)  	std_angulo(rad)  	avg_L.Nn'(T/m^n-2)	std_L.Nn'(T/m^n-2)	avg_L.Sn'(T/m^n-2)	std_L.Sn'(T/m^n-2)
1   	  +7.766326e-05   	  +1.386627e-07   	  +2.283498e-05   	  +5.348529e-07   	  +8.095071e-05   	  +2.095318e-07   	  +0.000000e+00   	  +0.000000e+00   	  +7.767452e-05   	  +1.389268e-07   	  +2.279663e-05   	  +5.347844e-07   
2   	  -1.851152e+00   	  +8.089945e-06   	  -1.828298e-03   	  +4.361796e-05   	  +1.851153e+00   	  +8.054258e-06   	  +4.938269e-04   	  +1.666375e-05   	  -1.851153e+00   	  +8.133020e-06   	  +3.178660e-10   	  +4.360995e-05   
3   	  -7.729115e-02   	  +4.599621e-04   	  +8.657747e-02   	  +3.129144e-03   	  +1.160585e-01   	  +2.645918e-03   	  +0.000000e+00   	  +0.000000e+00   	  -7.716280e-02   	  +4.645974e-04   	  +8.669188e-02   	  +3.128459e-03   
4   	  -3.076298e-01   	  +1.160685e-02   	  -1.772262e+00   	  +1.333431e-01   	  +1.798763e+00   	  +1.303361e-01   	  +0.000000e+00   	  +0.000000e+00   	  -3.111300e-01   	  +1.187022e-02   	  -1.771651e+00   	  +1.333199e-01   
5   	  +1.745461e+00   	  +5.885808e+00   	  -3.902687e+01   	  +9.754217e+00   	  +3.906588e+01   	  +1.011546e+01   	  +0.000000e+00   	  +0.000000e+00   	  +1.649094e+00   	  +5.909874e+00   	  -3.903106e+01   	  +9.739654e+00   
6   	  +2.496046e+04   	  +8.580034e+01   	  +7.035979e+01   	  +5.369274e+02   	  +2.496056e+04   	  +8.650718e+01   	  +0.000000e+00   	  +0.000000e+00   	  +2.496056e+04   	  +8.739085e+01   	  -3.597294e+00   	  +5.366708e+02   
7   	  +5.957016e+04   	  +2.050894e+04   	  +3.677314e+04   	  +1.650640e+04   	  +7.000620e+04   	  +2.458994e+04   	  +0.000000e+00   	  +0.000000e+00   	  +5.969692e+04   	  +2.056588e+04   	  +3.656700e+04   	  +1.643540e+04   
8   	  +3.034761e+06   	  +3.332249e+06   	  -2.945561e+06   	  +4.502537e+06   	  +4.229197e+06   	  +1.528831e+06   	  +0.000000e+00   	  +0.000000e+00   	  +3.023101e+06   	  +3.350011e+06   	  -2.957528e+06   	  +4.489337e+06   
9   	  +1.380390e+08   	  +2.062913e+08   	  -9.411765e+07   	  +1.200080e+08   	  +1.670716e+08   	  +5.846626e+07   	  +0.000000e+00   	  +0.000000e+00   	  +1.376194e+08   	  +2.068226e+08   	  -9.473023e+07   	  +1.190900e+08   
10  	  -1.866169e+11   	  +2.681009e+10   	  -2.761993e+10   	  +6.158807e+10   	  +1.886497e+11   	  +2.193598e+10   	  +0.000000e+00   	  +0.000000e+00   	  -1.867510e+11   	  +2.711390e+10   	  -2.669804e+10   	  +6.145492e+10   
11  	  +2.253284e+12   	  +2.490402e+12   	  +1.050981e+12   	  +2.485892e+12   	  +2.486333e+12   	  +1.964771e+12   	  +0.000000e+00   	  +0.000000e+00   	  +2.258960e+12   	  +2.503869e+12   	  +1.038726e+12   	  +2.472327e+12   
12  	  -1.739084e+14   	  +2.349916e+14   	  +9.128361e+13   	  +4.703687e+14   	  +1.964098e+14   	  +8.006216e+13   	  +0.000000e+00   	  +0.000000e+00   	  -1.733644e+14   	  +2.377748e+14   	  +9.231257e+13   	  +4.689679e+14   
13  	  -2.988820e+15   	  +3.677503e+15   	  -4.382327e+14   	  +2.037699e+15   	  +3.020777e+15   	  +8.026725e+14   	  +0.000000e+00   	  +0.000000e+00   	  -2.991572e+15   	  +3.690509e+15   	  -4.190363e+14   	  +2.014048e+15   
14  	  +1.437694e+17   	  +2.250330e+16   	  +9.791679e+15   	  +1.140556e+17   	  +1.441025e+17   	  +2.369971e+16   	  +0.000000e+00   	  +0.000000e+00   	  +1.438337e+17   	  +2.329129e+16   	  +8.797492e+15   	  +1.138973e+17   
15  	  -9.584161e+17   	  +4.315311e+18   	  -9.648415e+16   	  +1.126873e+19   	  +9.632604e+17   	  +4.211833e+18   	  +0.000000e+00   	  +0.000000e+00   	  -9.591045e+17   	  +4.398663e+18   	  -8.938219e+16   	  +1.123646e+19   


##### Dados Brutos Armazenados(V.s) [1e-12] #####

##### Volta_1#####	##### Volta_2#####	##### Volta_3#####	
+1.0603735000e+07 	+1.0448763000e+07 	+1.0149383000e+07 	
+3.4770568000e+07 	+3.4983228000e+07 	+3.4671748000e+07 	
+5.7441160000e+07 	+5.8320572000e+07 	+5.7943580000e+07 	
+7.7931088000e+07 	+7.8493576000e+07 	+7.8266152000e+07 	
+9.9886288000e+07 	+1.0052913600e+08 	+1.0044904800e+08 	
+1.2139384000e+08 	+1.2172303200e+08 	+1.2202896800e+08 	
+1.4050456000e+08 	+1.4041584000e+08 	+1.4094627200e+08 	
+1.5915904000e+08 	+1.5903758400e+08 	+1.5945566400e+08 	
+1.7738737600e+08 	+1.7657281600e+08 	+1.7712798400e+08 	
+1.9367603200e+08 	+1.9286118400e+08 	+1.9301276800e+08 	
+2.0838888000e+08 	+2.0766684800e+08 	+2.0760776000e+08 	
+2.2086739200e+08 	+2.2035785600e+08 	+2.2009433600e+08 	
+2.3355651200e+08 	+2.3328145600e+08 	+2.3274075200e+08 	
+2.4320376000e+08 	+2.4350038400e+08 	+2.4312227200e+08 	
+2.4886164800e+08 	+2.4953756800e+08 	+2.4894043200e+08 	
+2.5639344000e+08 	+2.5710832000e+08 	+2.5676780800e+08 	
+2.6157353600e+08 	+2.6268814400e+08 	+2.6282065600e+08 	
+2.6126012800e+08 	+2.6181724800e+08 	+2.6211686400e+08 	
+2.6146768000e+08 	+2.6192206400e+08 	+2.6241833600e+08 	
+2.6193009600e+08 	+2.6196225600e+08 	+2.6235128000e+08 	
+2.5639196800e+08 	+2.5599984000e+08 	+2.5641774400e+08 	
+2.4951929600e+08 	+2.4866747200e+08 	+2.4897182400e+08 	
+2.4302940800e+08 	+2.4181236800e+08 	+2.4179025600e+08 	
+2.3319478400e+08 	+2.3224952000e+08 	+2.3237792000e+08 	
+2.2153310400e+08 	+2.2093769600e+08 	+2.2033700800e+08 	
+2.0710563200e+08 	+2.0678056000e+08 	+2.0655697600e+08 	
+1.9279603200e+08 	+1.9277260800e+08 	+1.9239998400e+08 	
+1.7659225600e+08 	+1.7710190400e+08 	+1.7669238400e+08 	
+1.5802640000e+08 	+1.5907452800e+08 	+1.5891430400e+08 	
+1.3919060800e+08 	+1.4077136000e+08 	+1.4080371200e+08 	
+1.2015678400e+08 	+1.2135172000e+08 	+1.2141811200e+08 	
+9.8672848000e+07 	+9.8907240000e+07 	+9.9449784000e+07 	
+7.7624440000e+07 	+7.7657272000e+07 	+7.8116656000e+07 	
+5.7485116000e+07 	+5.6647448000e+07 	+5.7055076000e+07 	
+3.3725364000e+07 	+3.3162746000e+07 	+3.3253062000e+07 	
+1.0650467000e+07 	+9.2267590000e+06 	+9.2914320000e+06 	
-1.0957769000e+07 	-1.1889644000e+07 	-1.1873591000e+07 	
-3.3686040000e+07 	-3.4511044000e+07 	-3.4742972000e+07 	
-5.8131748000e+07 	-5.8331736000e+07 	-5.9027656000e+07 	
-8.0574904000e+07 	-8.0494904000e+07 	-8.0792168000e+07 	
-1.0036843200e+08 	-9.9153536000e+07 	-9.9866248000e+07 	
-1.2280254400e+08 	-1.2154012000e+08 	-1.2135516800e+08 	
-1.4427580800e+08 	-1.4280454400e+08 	-1.4257126400e+08 	
-1.5971644800e+08 	-1.5944545600e+08 	-1.5889644800e+08 	
-1.7738630400e+08 	-1.7704635200e+08 	-1.7636908800e+08 	
-1.9497102400e+08 	-1.9546779200e+08 	-1.9490537600e+08 	
-2.0804664000e+08 	-2.0883908800e+08 	-2.0842542400e+08 	
-2.2048852800e+08 	-2.2166198400e+08 	-2.2180280000e+08 	
-2.3271686400e+08 	-2.3383744000e+08 	-2.3384966400e+08 	
-2.4251712000e+08 	-2.4294345600e+08 	-2.4370240000e+08 	
-2.5044876800e+08 	-2.5054236800e+08 	-2.5129134400e+08 	
-2.5701776000e+08 	-2.5688361600e+08 	-2.5722041600e+08 	
-2.6194780800e+08 	-2.6114712000e+08 	-2.6137404800e+08 	
-2.6369246400e+08 	-2.6267988800e+08 	-2.6298467200e+08 	
-2.6307225600e+08 	-2.6202067200e+08 	-2.6208411200e+08 	
-2.6236000000e+08 	-2.6176841600e+08 	-2.6134244800e+08 	
-2.5751883200e+08 	-2.5720222400e+08 	-2.5682918400e+08 	
-2.4907592000e+08 	-2.4927388800e+08 	-2.4879680000e+08 	
-2.4197331200e+08 	-2.4278348800e+08 	-2.4244374400e+08 	
-2.3334332800e+08 	-2.3413641600e+08 	-2.3380960000e+08 	
-2.1953556800e+08 	-2.2017248000e+08 	-2.2021980800e+08 	
-2.0603016000e+08 	-2.0677644800e+08 	-2.0693385600e+08 	
-1.9320907200e+08 	-1.9310982400e+08 	-1.9357624000e+08 	
-1.7621180800e+08 	-1.7604760000e+08 	-1.7619020800e+08 	
-1.5872486400e+08 	-1.5811939200e+08 	-1.5862510400e+08 	
-1.4056915200e+08 	-1.4024579200e+08 	-1.3996587200e+08 	
-1.2047170400e+08 	-1.1991641600e+08 	-1.2020936000e+08 	
-1.0013334400e+08 	-9.9739240000e+07 	-9.9440512000e+07 	
-7.8458600000e+07 	-7.8316672000e+07 	-7.7897016000e+07 	
-5.6095696000e+07 	-5.6352744000e+07 	-5.6379936000e+07 	
-3.3013892000e+07 	-3.3694236000e+07 	-3.3419356000e+07 	
-1.0135671000e+07 	-1.0158998000e+07 	-1.0188963000e+07 	
+1.2583106000e+07 	+1.1830327000e+07 	+1.2113855000e+07 	
+3.5074356000e+07 	+3.4608380000e+07 	+3.4441048000e+07 	
+5.8516236000e+07 	+5.8861396000e+07 	+5.8340332000e+07 	
+8.0242360000e+07 	+8.0531856000e+07 	+8.0401760000e+07 	
+1.0000173600e+08 	+1.0066588800e+08 	+1.0015392800e+08 	
+1.2142570400e+08 	+1.2166431200e+08 	+1.2181601600e+08 	
